pickup_day,pickup_hour,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,passenger_count
1,16,-73.9638900756836,40.774055480957,-73.9575347900391,40.7828178405762,137,1
4,7,-73.9917221069336,40.7312088012695,-73.9869918823242,40.7298622131348,196,2
1,14,-73.9729537963867,40.7645416259766,-73.981559753418,40.7357177734375,602,6
4,7,-73.9867630004883,40.7604217529297,-73.7763366699219,40.645580291748,2254,1
3,9,-74.0072860717774,40.748420715332,-74.0079116821289,40.7419853210449,243,1
3,7,-74.0050888061523,40.7189865112305,-73.9798126220703,40.7367172241211,1195,1
2,21,-73.9681396484375,40.7654418945313,-73.9961013793945,40.7435989379883,748,1
4,18,-73.9996185302734,40.7538833618164,-73.9916763305664,40.7680435180664,312,1
4,7,-74.0068664550781,40.7439498901367,-73.9462203979492,40.7895469665527,2700,1
5,22,-73.9852905273438,40.7547760009766,-73.9800796508789,40.7484817504883,360,1
6,17,-74.0003662109375,40.7210693359375,-73.952018737793,40.7869911193848,2157,4
4,11,-73.9655990600586,40.7956008911133,-73.9715042114258,40.794563293457,151,1
1,10,-73.9639587402344,40.7610130310059,-73.9719696044922,40.7536430358887,229,1
5,11,-73.990478515625,40.7563133239746,-73.9846572875977,40.7393569946289,1248,1
1,14,-73.9745788574219,40.7883338928223,-74.0057067871094,40.7199745178223,1298,1
2,21,-73.9518356323242,40.7820434570313,-73.9801940917969,40.7392616271973,747,2
7,18,-73.9674224853516,40.798038482666,-73.9502792358399,40.7873878479004,503,1
2,12,-73.9888687133789,40.6923675537109,-73.9768295288086,40.7515716552734,842,1
6,21,-73.9575653076172,40.7297859191895,-73.9599075317383,40.7706832885742,821,1
7,23,-73.9281997680664,40.7633094787598,-73.9875564575195,40.7252883911133,1834,1
6,17,-73.9776077270508,40.7534408569336,-73.9599075317383,40.757942199707,778,1
2,17,-73.9855804443359,40.7317657470703,-73.9992599487305,40.7265625,521,1
7,19,-74.007568359375,40.740966796875,-73.9925918579102,40.7339286804199,686,2
4,20,-73.9873504638672,40.7384567260742,-73.9781646728516,40.7514305114746,309,2
1,2,-73.9926986694336,40.7536315917969,-73.9479827880859,40.7460784912109,1069,2
7,21,-73.9741744995117,40.7430572509766,-73.9533157348633,40.771484375,428,1
5,12,-73.9864120483399,40.7517433166504,-73.9740676879883,40.7626914978027,522,2
3,7,-74.0079650878906,40.7264823913574,-74.0007705688477,40.724235534668,193,1
7,1,-74.0040969848633,40.7240600585938,-73.9811096191406,40.7574310302734,807,1
2,17,-73.9860305786133,40.7514457702637,-73.9919662475586,40.7336044311523,672,1
6,3,-73.9895401000977,40.7263450622559,-73.9196166992188,40.7387390136719,871,3
3,19,-73.9846878051758,40.7246589660645,-73.9302825927734,40.6945381164551,1134,5
2,13,-73.9918594360352,40.7260475158691,-73.7903518676758,40.6467704772949,2666,1
7,2,-73.9626922607422,40.7628173828125,-74.0043334960938,40.7170181274414,948,3
6,9,-73.9988174438477,40.7391586303711,-73.9996109008789,40.7539367675781,652,1
4,16,-73.9957427978516,40.7403602600098,-73.9790267944336,40.7508201599121,1140,5
7,16,-73.9936981201172,40.7619781494141,-73.9682922363281,40.7678413391113,501,1
6,22,-73.9703903198242,40.7623596191406,-73.9902420043945,40.7515754699707,602,1
1,1,-74.0064392089844,40.7394905090332,-73.9796524047852,40.7492370605469,919,1
3,15,-73.9896697998047,40.7412185668945,-73.981559753418,40.7373580932617,269,1
6,8,-73.9119262695313,40.7480888366699,-73.9328155517578,40.7525367736816,348,1
1,21,-73.9605484008789,40.757438659668,-73.9521102905274,40.7839088439941,461,4
4,14,-73.9549865722656,40.7731666564941,-73.9806747436523,40.7676734924316,965,1
4,1,-74.0020599365234,40.739631652832,-74.0074462890625,40.7410430908203,153,5
3,12,-73.9987335205078,40.7449684143066,-73.9935913085938,40.7614593505859,1275,1
5,9,-74.0050048828125,40.7464714050293,-73.9953231811523,40.74951171875,372,1
5,23,-73.9870376586914,40.756103515625,-73.9856185913086,40.7246322631836,753,1
2,18,-73.9886322021484,40.734260559082,-73.9872207641602,40.7469482421875,587,1
2,18,-73.9719161987305,40.7589302062988,-73.9739151000977,40.7830429077148,728,1
5,6,-74.0050735473633,40.7214736938477,-73.9748077392578,40.7599906921387,828,1
3,23,-73.7837371826172,40.6485061645508,-73.9923706054688,40.7565536499023,2183,1
5,19,-73.9757919311523,40.7486686706543,-73.9948577880859,40.7405815124512,768,1
3,22,-73.9880828857422,40.7281112670898,-73.9910888671875,40.7172203063965,461,1
6,9,-73.9557952880859,40.7788543701172,-73.9835586547852,40.7411308288574,1809,1
7,11,-73.9853973388672,40.7443962097168,-73.9826812744141,40.7233047485352,648,1
3,19,-73.9702072143555,40.765308380127,-73.9577178955078,40.7658271789551,416,1
5,13,-73.9935760498047,40.7421073913574,-74.0033340454102,40.7489624023438,424,1
6,12,-74.0154342651367,40.7145385742188,-73.8853530883789,40.7730255126953,1671,1
1,1,-73.9906921386719,40.7460289001465,-73.9948196411133,40.7592086791992,428,4
5,17,-74.0059585571289,40.7355842590332,-73.9690017700195,40.758186340332,1275,1
6,1,-73.9919509887695,40.7592506408691,-74.0014266967773,40.729190826416,853,1
6,11,-73.9643325805664,40.7604827880859,-73.9880523681641,40.7543182373047,1233,1
2,1,-73.9850997924805,40.7480125427246,-74.0040664672852,40.7518424987793,353,3
4,23,-73.9954376220703,40.7208290100098,-73.9472808837891,40.7164497375488,684,2
4,18,-73.9733734130859,40.6785011291504,-73.9584045410156,40.6764678955078,351,1
5,14,-73.9523773193359,40.788990020752,-73.9483795166016,40.7742614746094,720,1
6,12,-73.9654541015625,40.7747268676758,-73.970947265625,40.7586326599121,882,1
4,11,-73.9931640625,40.7368202209473,-74.0003128051758,40.7238082885742,765,1
1,14,-73.9821548461914,40.7735633850098,-73.9794006347656,40.7817115783691,183,1
7,21,-73.9976043701172,40.7245750427246,-73.9773330688477,40.7760581970215,1461,2
6,22,-73.9888534545899,40.6924514770508,-73.9676055908203,40.754451751709,934,1
4,22,-73.8627624511719,40.7686882019043,-73.9023666381836,40.7529487609863,563,5
4,22,-73.9659271240234,40.7540702819824,-73.9474182128906,40.7796592712402,509,2
7,23,-73.9982986450195,40.7454338073731,-73.9894409179688,40.757209777832,356,3
2,22,-74.0037841796875,40.7423858642578,-73.9416351318359,40.7162590026856,1531,1
5,22,-74.0044250488281,40.7417373657227,-73.965705871582,40.6797332763672,1397,1
4,16,-73.9978179931641,40.7411346435547,-74.0019683837891,40.7364234924316,197,1
3,13,-73.9631195068359,40.7706108093262,-73.9798431396484,40.7803459167481,978,1
2,3,-73.9841232299805,40.7614669799805,-73.9861602783203,40.7525253295898,276,2
5,3,-73.9856643676758,40.7627754211426,-73.9534454345703,40.8069953918457,659,1
2,18,-73.9979858398438,40.7408218383789,-73.9974670410156,40.7225761413574,695,1
6,8,-73.9779281616211,40.7635803222656,-73.9699478149414,40.7653160095215,336,2
5,21,-73.8730926513672,40.7740364074707,-73.9205932617188,40.7637214660645,518,1
7,0,-73.988151550293,40.7474403381348,-73.988395690918,40.7199554443359,1423,1
1,9,-73.9550323486328,40.7883758544922,-73.9785766601563,40.750373840332,976,1
4,9,-73.9779815673828,40.7520942687988,-74.0084838867188,40.7043266296387,1663,1
1,21,-73.9889450073242,40.7339401245117,-73.9705276489258,40.7524070739746,662,1
1,7,-73.9750823974609,40.7884063720703,-73.9871292114258,40.7701110839844,403,1
7,13,-73.9797439575195,40.7637176513672,-73.9848556518555,40.7588691711426,268,1
3,6,-73.957160949707,40.7832641601563,-73.968620300293,40.7620697021484,344,1
3,20,-74.0088043212891,40.7181816101074,-74.010383605957,40.7137718200684,88,1
4,22,-73.9618911743164,40.7702560424805,-73.9897842407227,40.7723960876465,651,6
1,14,-73.9660568237305,40.7898292541504,-73.9485473632813,40.7849197387695,638,1
1,23,-73.9829864501953,40.7421646118164,-73.9926605224609,40.7426948547363,215,1
5,12,-73.9884796142578,40.7428817749023,-73.9955368041992,40.7263069152832,584,1
3,9,-73.9492034912109,40.7141342163086,-73.9313354492188,40.7416839599609,822,1
5,17,-73.7820434570313,40.6446952819824,-73.9754867553711,40.745418548584,2840,1
5,20,-74.0055923461914,40.7436637878418,-74.004035949707,40.7509651184082,148,1
2,20,-73.9689331054688,40.7544212341309,-74.0061798095703,40.7044982910156,677,1
3,17,-73.982551574707,40.7573127746582,-73.9724197387695,40.756778717041,372,1
1,12,-73.9787521362305,40.7854461669922,-73.9821701049805,40.7755584716797,244,3
4,22,-73.9963607788086,40.7319297790527,-73.9894561767578,40.7670211791992,824,3
1,10,-73.9894638061524,40.7362403869629,-73.9985427856445,40.7246017456055,194,1
1,10,-74.0009918212891,40.7573928833008,-73.9787826538086,40.7643432617188,698,1
2,19,-73.989143371582,40.7582397460938,-73.9805068969727,40.7875213623047,706,1
1,10,-73.9799346923828,40.7349128723145,-73.982421875,40.7454605102539,329,1
5,19,-74.0064163208008,40.7414093017578,-73.9891586303711,40.7265205383301,1056,2
5,21,-73.8627166748047,40.7687797546387,-73.9910430908203,40.725269317627,1294,2
1,11,-73.980842590332,40.7443580627441,-73.9838638305664,40.7593727111816,508,1
6,15,-73.9564666748047,40.7820205688477,-73.9652786254883,40.771598815918,632,5
7,1,-73.9823303222656,40.7317008972168,-73.9484329223633,40.7890090942383,829,3
6,8,-73.9701690673828,40.7653007507324,-73.9907989501953,40.7551498413086,629,1
2,18,-74.0110626220703,40.7165489196777,-74.0093231201172,40.7240905761719,197,1
3,16,-73.9817276000977,40.7632713317871,-73.9887313842774,40.7537002563477,292,1
3,18,-74.0099639892578,40.7207870483398,-73.9745407104492,40.7565994262695,1960,1
5,17,-73.9532699584961,40.7676811218262,-73.9592132568359,40.7714653015137,193,1
6,17,-73.9887771606445,40.7425308227539,-73.994270324707,40.7351303100586,210,5
4,7,-73.9746704101563,40.7422218322754,-73.9815826416016,40.7466506958008,164,1
5,23,-73.9981994628906,40.7243537902832,-73.9506988525391,40.7258110046387,859,1
2,19,-73.9928970336914,40.7527923583984,-73.9919204711914,40.7695465087891,458,2
5,21,-73.9878387451172,40.7322807312012,-73.9792098999024,40.7463302612305,461,1
4,16,-74.0142364501953,40.7025413513184,-73.9795455932617,40.7137069702149,689,2
4,22,-73.9817428588867,40.7614517211914,-73.9796600341797,40.7762222290039,527,1
2,9,-73.9804153442383,40.7377014160156,-74.0018920898438,40.7403755187988,800,1
7,23,-73.981575012207,40.7326698303223,-73.9501953125,40.7616271972656,1256,3
7,1,-74.0000686645508,40.7306747436523,-73.9932632446289,40.7158737182617,1108,1
5,9,-74.0154266357422,40.7103385925293,-74.0135726928711,40.702320098877,473,1
7,19,-73.9578247070313,40.7220687866211,-73.9674682617188,40.6933212280273,1233,1
1,22,-73.983283996582,40.73046875,-73.9834365844727,40.7411499023438,475,2
3,14,-73.9639205932617,40.7915916442871,-73.9766387939453,40.7395515441895,2323,1
5,12,-73.9815902709961,40.7806015014648,-73.9686813354492,40.7863807678223,1122,5
5,8,-73.9612503051758,40.7687225341797,-73.9829940795899,40.7652854919434,616,1
5,16,-73.9727783203125,40.7614593505859,-73.9556579589844,40.777889251709,963,1
5,23,-73.9885940551758,40.7342414855957,-73.9910583496094,40.6817245483398,1534,1
6,16,-74.0059661865234,40.7174911499023,-73.990608215332,40.7453918457031,1442,1
3,22,-73.984748840332,40.7447204589844,-73.9861755371094,40.746711730957,172,1
6,17,-73.9903793334961,40.7510566711426,-73.992805480957,40.7602767944336,744,1
7,19,-73.8970108032227,40.7525062561035,-73.9294662475586,40.7569465637207,1256,1
1,15,-74.0093994140625,40.7065887451172,-74.0105590820313,40.710090637207,122,6
2,6,-73.9541931152344,40.7848815917969,-73.9393463134766,40.8051490783691,436,1
2,19,-73.9959259033203,40.7242813110352,-74.0050888061523,40.7415237426758,432,1
7,21,-74.0102844238281,40.7193832397461,-74.0056457519531,40.7184867858887,87,3
4,22,-73.9835433959961,40.7439613342285,-73.9782409667969,40.7501564025879,239,2
1,22,-73.9916687011719,40.7500343322754,-74.0164489746094,40.7111358642578,798,1
3,22,-73.9892044067383,40.7569732666016,-73.9957885742188,40.7330131530762,601,2
7,1,-73.9557952880859,40.7684059143066,-73.9779205322266,40.7766723632813,629,1
5,7,-73.9707336425781,40.798641204834,-73.9803009033203,40.7855796813965,445,1
1,1,-73.9860763549805,40.747127532959,-73.9485473632813,40.7825965881348,1086,4
3,22,-73.9834442138672,40.7382469177246,-73.9698028564453,40.7536773681641,296,1
7,20,-73.7767486572266,40.6453514099121,-73.9060897827149,40.8585319519043,2590,1
6,17,-73.973274230957,40.7558670043945,-73.9495544433594,40.7735710144043,945,1
7,16,-74.0083465576172,40.7201690673828,-73.9945678710938,40.7505187988281,814,1
2,9,-73.982536315918,40.7395286560059,-73.9768676757813,40.7519187927246,343,2
1,22,-73.9858779907227,40.7311363220215,-73.9485931396484,40.828742980957,1760,5
3,21,-73.9727020263672,40.7484893798828,-73.9790496826172,40.740478515625,149,3
7,21,-73.9889373779297,40.7348327636719,-73.9672164916992,40.7592391967773,917,1
4,21,-73.993408203125,40.7555313110352,-73.9498443603516,40.785472869873,1255,1
5,17,-73.9919357299805,40.7401466369629,-74.0110702514649,40.7190284729004,1197,5
5,22,-73.9674682617188,40.7563247680664,-73.990592956543,40.724494934082,920,1
7,23,-74.0076370239258,40.7408180236816,-74.0019683837891,40.7295036315918,930,2
1,0,-73.9919662475586,40.7441940307617,-73.9703826904297,40.7843704223633,788,1
1,2,-73.9916534423828,40.7266654968262,-73.9742431640625,40.7369422912598,670,3
7,10,-73.9932479858399,40.6926918029785,-73.9452896118164,40.7071914672852,835,1
4,8,-74.0002670288086,40.7304382324219,-73.9940795898438,40.7413139343262,422,2
4,21,-73.9704742431641,40.7581405639648,-73.9853057861328,40.6893424987793,1645,1
4,13,-73.9608535766602,40.7782173156738,-73.972526550293,40.7590866088867,1396,1
2,15,-73.9679794311524,40.754810333252,-73.8712997436524,40.7741584777832,2918,5
1,22,-73.9769973754883,40.7573738098145,-73.9845199584961,40.7527923583984,159,4
6,0,-73.9899826049805,40.7399635314941,-73.9877090454102,40.7199478149414,668,1
7,22,-73.9677810668945,40.7657318115234,-73.9620590209961,40.7733154296875,186,1
5,14,-73.9806365966797,40.769718170166,-73.9631271362305,40.7766494750977,417,1
5,15,-73.9633178710938,40.7568588256836,-73.952018737793,40.773811340332,344,1
5,18,-73.9686813354492,40.7615509033203,-73.987434387207,40.7686157226563,578,1
4,9,-73.9903106689453,40.7517051696777,-73.9827117919922,40.7672004699707,623,1
6,14,-73.9868392944336,40.7665519714355,-74.0085144042969,40.7458953857422,675,1
5,7,-73.9741287231445,40.7494316101074,-73.981559753418,40.7529487609863,291,1
7,13,-73.9518966674805,40.7437896728516,-73.9518966674805,40.7437896728516,1004,1
6,18,-73.9534072875977,40.7821006774902,-73.9763565063477,40.7945899963379,741,1
3,8,-73.9643020629883,40.7564735412598,-73.9627685546875,40.766471862793,376,2
1,0,-73.9741973876953,40.7372207641602,-73.982795715332,40.7316741943359,395,1
1,0,-73.9938888549805,40.7344017028809,-74.0112152099609,40.7148208618164,666,1
4,2,-73.9895172119141,40.7204208374024,-73.9473266601563,40.7636795043945,922,1
4,22,-73.9872817993164,40.7203407287598,-73.9898986816406,40.7344589233399,372,1
3,20,-73.9805068969727,40.7508010864258,-74.0027465820313,40.7606582641602,725,1
5,18,-73.8734664916992,40.7740631103516,-73.939323425293,40.7010116577148,1569,5
7,1,-73.9969635009766,40.7254409790039,-73.9591903686524,40.7089691162109,761,1
3,17,-73.9708023071289,40.7584953308105,-73.9732055664063,40.7563209533691,698,1
6,15,-73.9663162231445,40.7678985595703,-73.9825210571289,40.741096496582,1009,1
1,15,-73.9767150878906,40.7520446777344,-73.9807281494141,40.7161407470703,715,2
7,19,-74.0085220336914,40.7405281066895,-73.9879608154297,40.728759765625,802,2
5,10,-73.9638137817383,40.7545585632324,-73.8724136352539,40.7745399475098,1240,1
6,12,-73.9774017333984,40.7643852233887,-73.9614334106445,40.760368347168,716,1
6,10,-73.9895935058594,40.7416114807129,-73.9916305541992,40.7489318847656,477,5
3,13,-73.9793319702149,40.7845726013184,-73.9752349853516,40.7899436950684,150,1
2,16,-73.992790222168,40.7233581542969,-73.986198425293,40.7304420471191,86073,2
1,10,-73.9831008911133,40.7614097595215,-74.0002212524414,40.7583808898926,334,1
7,17,-73.9819030761719,40.7731971740723,-73.9632949829102,40.7768287658691,529,2
6,17,-73.9736709594727,40.7533302307129,-73.9814834594727,40.7809906005859,1617,1
3,0,-73.980598449707,40.7374420166016,-73.9670562744141,40.7565612792969,387,1
5,16,-73.9583358764649,40.7729835510254,-73.9813232421875,40.7528877258301,1456,1
1,7,-73.9787368774414,40.7503471374512,-73.7881393432617,40.6473426818848,1350,1
2,20,-73.9926376342774,40.742790222168,-74.0022354125977,40.7336883544922,362,1
6,16,-73.9816970825195,40.7736320495606,-73.9689331054688,40.7674942016602,338,1
2,17,-73.967658996582,40.7928733825684,-73.9779663085938,40.7865791320801,567,2
3,22,-73.9603729248047,40.772891998291,-73.9801177978516,40.745906829834,692,1
4,17,-74.0061645507813,40.7064933776856,-74.0011291503906,40.721134185791,654,6
4,0,-73.7820434570313,40.644702911377,-73.922004699707,40.7712364196777,1327,1
4,9,-73.9670028686524,40.7570495605469,-73.9750823974609,40.7552185058594,344,1
2,21,-73.9629745483398,40.769157409668,-73.9712142944336,40.7600631713867,260,1
3,7,-73.9595489501953,40.8095703125,-73.9637069702149,40.8083915710449,93,2
3,20,-74.0000915527344,40.7328109741211,-74.0065231323242,40.7320785522461,355,1
1,15,-73.9848175048828,40.742561340332,-73.9725494384766,40.7461967468262,344,4
6,0,-73.9970321655274,40.720588684082,-73.9631576538086,40.8086814880371,1521,5
7,13,-73.9822769165039,40.7626991271973,-74.1815414428711,40.6876907348633,1928,1
6,10,-73.9611282348633,40.7775230407715,-73.9536437988281,40.7850532531738,266,1
6,2,-73.9580688476563,40.7326354980469,-73.9542694091797,40.766960144043,645,3
1,22,-73.9880065917969,40.7410316467285,-73.985710144043,40.7354888916016,189,1
2,13,-74.0090637207031,40.7039260864258,-73.7893753051758,40.641975402832,2669,1
5,18,-73.9892959594727,40.7399520874024,-73.9985809326172,40.7340431213379,302,1
6,5,-73.9901504516602,40.7613983154297,-73.991569519043,40.7447853088379,407,1
7,19,-74.0067977905274,40.7471313476563,-74.0033416748047,40.7315826416016,526,4
7,18,-73.9876098632813,40.7199745178223,-73.9876556396484,40.7198295593262,2,1
5,19,-73.9848327636719,40.7536964416504,-73.9808578491211,40.7445755004883,376,5
1,17,-73.8635330200195,40.7699203491211,-73.783088684082,40.6439399719238,1729,2
4,14,-73.8636245727539,40.7694206237793,-74.0154876708984,40.7098083496094,1933,1
2,15,-73.9805068969727,40.7537269592285,-73.9528427124024,40.7720718383789,663,1
6,7,-73.9768600463867,40.7650985717773,-73.9900436401367,40.7568511962891,394,1
7,14,-73.9661102294922,40.7624816894531,-73.9726867675781,40.7625236511231,181,1
1,16,-74.0089874267578,40.7213745117188,-73.9644393920899,40.7675285339356,1633,1
2,9,-73.9675903320313,40.7875900268555,-73.9532775878906,40.7835311889648,450,3
6,18,-73.9711380004883,40.7507362365723,-73.9914016723633,40.7499542236328,913,4
5,19,-73.9789657592774,40.7559928894043,-73.9797744750977,40.7436065673828,534,1
6,0,-73.9929428100586,40.7231483459473,-73.9647903442383,40.7641792297363,844,1
3,13,-73.9860534667969,40.7556457519531,-73.9967803955078,40.7165336608887,1350,1
7,1,-73.9512100219727,40.7859230041504,-73.9424133300781,40.7863273620606,264,1
5,6,-73.9914321899414,40.7495002746582,-73.9784622192383,40.7367515563965,468,2
3,20,-73.9867324829102,40.7561912536621,-73.98046875,40.765209197998,289,1
4,0,-73.9750900268555,40.7506103515625,-73.9925842285156,40.7562675476074,283,2
7,1,-73.9875411987305,40.7199630737305,-73.9820098876953,40.7644538879395,1259,1
7,0,-73.9734573364258,40.7601051330566,-73.9739685058594,40.6896705627441,2493,1
7,0,-73.9664535522461,40.7581748962402,-73.9650650024414,40.7722816467285,325,1
4,11,-73.9894256591797,40.7520751953125,-73.9827880859375,40.7491798400879,179,1
6,19,-73.9779586791992,40.7613563537598,-73.9855880737305,40.7595977783203,431,1
6,22,-74.0057983398438,40.7259140014649,-73.9833908081055,40.779296875,1386,1
5,8,-73.8708724975586,40.7738418579102,-73.8964385986328,40.7464561462402,616,1
5,21,-73.9814910888672,40.7310485839844,-73.9767074584961,40.7270736694336,144,1
5,8,-73.9347229003906,40.8011360168457,-74.0052795410156,40.7049942016602,1429,5
1,14,-74.0139923095703,40.7124443054199,-73.9848022460938,40.7478828430176,1106,1
4,7,-73.9971466064453,40.7367095947266,-73.96923828125,40.7579689025879,978,1
2,8,-73.9775466918945,40.7519416809082,-74.0136795043945,40.7133560180664,1274,2
7,12,-73.9927978515625,40.7583923339844,-73.9794921875,40.7354011535645,836,2
7,21,-73.9696578979492,40.7901115417481,-74.0046691894531,40.741756439209,1082,2
7,7,-73.9661407470703,40.764778137207,-73.952262878418,40.7898597717285,449,1
7,18,-73.9965744018555,40.742977142334,-73.9946899414063,40.7503967285156,307,3
1,0,-74.0021209716797,40.7454452514649,-74.0048751831055,40.7415885925293,229,3
7,18,-73.9816284179688,40.7780990600586,-73.9902801513672,40.751293182373,1840,1
3,19,-73.985237121582,40.6862907409668,-73.9845275878906,40.679759979248,238,1
7,16,-73.9783630371094,40.785831451416,-73.9676513671875,40.8019485473633,300,2
5,9,-73.9716186523438,40.7633590698242,-73.9542236328125,40.7787780761719,727,1
7,21,-73.9721298217773,40.7916259765625,-73.9721298217773,40.7916259765625,116,4
6,1,-73.9905090332031,40.7347297668457,-73.9778900146484,40.7237892150879,576,1
3,18,-73.8917083740234,40.660026550293,-73.8682327270508,40.6555252075195,458,1
2,8,-74.0042037963867,40.7475357055664,-73.9852752685547,40.7443885803223,526,1
7,12,-73.9724426269531,40.7653121948242,-73.9580535888672,40.7817802429199,431,2
2,15,-73.9686508178711,40.7508811950684,-73.9614715576172,40.7647094726563,547,1
1,12,-73.9938049316406,40.7519874572754,-73.9937896728516,40.7519874572754,8,1
6,8,-73.9545288085938,40.7661933898926,-73.9649963378906,40.7616844177246,392,1
6,12,-73.9884414672852,40.7589988708496,-73.8617935180664,40.7683715820313,1455,1
3,21,-73.9526290893555,40.7782592773438,-73.9620819091797,40.7694892883301,351,1
4,0,-73.9868774414063,40.7509765625,-73.9785919189453,40.7527732849121,154,1
6,21,-73.9993362426758,40.7300643920898,-73.8080978393555,40.690975189209,1869,2
1,16,-73.9950256347656,40.7601089477539,-73.9705352783203,40.7533760070801,1314,1
6,6,-73.9683380126953,40.7626571655273,-73.9623336791992,40.7640800476074,154,1
6,19,-73.9762573242188,40.7483863830566,-73.9821014404297,40.7619323730469,728,2
3,14,-73.9579162597656,40.7696533203125,-73.9632263183594,40.7542610168457,968,1
1,22,-73.9753341674805,40.765323638916,-73.9522933959961,40.7898216247559,1054,1
1,2,-73.9869918823242,40.7332153320313,-73.9508056640625,40.7858772277832,816,1
3,9,-73.9899520874024,40.7669982910156,-73.9726486206055,40.7502593994141,994,1
3,16,-73.9587478637695,40.7780303955078,-73.9754791259766,40.7912216186524,838,1
6,21,-74.0122680664063,40.7058143615723,-73.9816970825195,40.6900978088379,889,1
4,12,-73.9958648681641,40.7646865844727,-73.989990234375,40.7519111633301,690,2
6,7,-73.9934234619141,40.7472457885742,-73.9766998291016,40.7551879882813,581,3
4,23,-73.9695434570313,40.753833770752,-73.9802780151367,40.7458076477051,348,1
3,10,-73.974983215332,40.7499694824219,-74.0113983154297,40.7047691345215,867,3
4,16,-73.7820129394531,40.6447486877441,-73.9785537719727,40.7543601989746,2805,1
3,11,-73.9629821777344,40.7750587463379,-73.9356689453125,40.8309783935547,1855,2
4,8,-73.9858779907227,40.7312660217285,-73.9799880981445,40.7157821655273,500,1
2,9,-73.991096496582,40.7330589294434,-73.9998779296875,40.7204170227051,337,1
3,19,-74.0131912231445,40.7160606384277,-73.993782043457,40.7378807067871,636,1
6,16,-73.9874801635742,40.7500915527344,-73.9738693237305,40.7646141052246,412,2
6,15,-73.9573440551758,40.7743072509766,-73.9521484375,40.8021354675293,1187,1
6,14,-74.0140380859375,40.7124061584473,-73.9936904907227,40.7619934082031,668,2
5,14,-73.9760437011719,40.7406272888184,-73.9914093017578,40.7559127807617,1280,1
1,16,-73.9506530761719,40.7748794555664,-73.9856262207031,40.7612800598145,1189,1
2,8,-73.9717178344727,40.7821159362793,-74.0091934204102,40.7061080932617,1159,1
3,5,-73.9480972290039,40.6803588867188,-73.9384918212891,40.6793975830078,1124,1
2,21,-73.9755630493164,40.7494506835938,-73.981086730957,40.7338905334473,576,1
6,17,-73.9731063842774,40.7483215332031,-73.9848175048828,40.6958885192871,1820,1
1,11,-73.9952621459961,40.7645416259766,-73.9794845581055,40.7464027404785,728,1
7,19,-74.0083236694336,40.7214775085449,-74.0083084106445,40.7444114685059,479,1
6,8,-73.9900283813477,40.732723236084,-74.0027236938477,40.7438812255859,697,1
2,15,-74.0119094848633,40.7109107971191,-73.9855270385742,40.7399520874024,1122,2
5,12,-73.9778137207031,40.7576332092285,-73.9826431274414,40.7509460449219,206,1
1,18,-73.9893188476563,40.7627334594727,-73.9819488525391,40.7247085571289,1296,1
1,16,-73.9917297363281,40.7499160766602,-73.9639663696289,40.7629241943359,1580,1
7,14,-73.9898223876953,40.7566719055176,-73.9957427978516,40.7245292663574,1108,1
5,19,-73.9650573730469,40.7553634643555,-73.9625244140625,40.7715034484863,482,1
6,22,-74.0095672607422,40.7052917480469,-73.9735794067383,40.7481994628906,774,1
4,9,-73.9544372558594,40.7642326354981,-73.9540557861328,40.7873191833496,722,1
1,19,-73.9828567504883,40.7226219177246,-73.9827651977539,40.7312240600586,156,1
1,19,-73.9874954223633,40.7607460021973,-73.9867782592773,40.7513160705566,505,1
4,12,-73.9796905517578,40.7670440673828,-73.9765167236328,40.765739440918,523,1
6,19,-73.9676208496094,40.7559585571289,-73.97802734375,40.741870880127,212,1
3,19,-73.9957580566406,40.6905708312988,-73.9802780151367,40.6685485839844,726,2
2,20,-73.9771347045899,40.7562065124512,-73.9674606323242,40.7533493041992,325,1
4,5,-73.7768783569336,40.6454734802246,-73.8360137939453,40.7055244445801,962,1
5,8,-73.9881896972656,40.7376403808594,-73.9909591674805,40.7553367614746,1049,1
5,21,-73.9611282348633,40.8119621276856,-73.9720306396484,40.7866897583008,620,1
4,14,-73.9657211303711,40.7683219909668,-73.9592895507813,40.7690582275391,167,2
6,17,-73.9702682495117,40.759838104248,-73.9534149169922,40.7813377380371,688,1
6,7,-73.9983596801758,40.7453498840332,-74.006721496582,40.7527618408203,301,2
7,19,-73.997314453125,40.7366714477539,-73.9903945922852,40.7265586853027,448,1
6,20,-73.9679870605469,40.7652130126953,-73.9497146606445,40.7962112426758,729,1
7,16,-73.9580001831055,40.7734527587891,-73.9503784179688,40.7822227478027,182,1
3,22,-73.982063293457,40.7723274230957,-73.9504470825195,40.7865104675293,821,1
1,4,-73.9778366088867,40.7829132080078,-73.9558486938477,40.8139457702637,385,1
2,9,-74.0101089477539,40.7112503051758,-73.8668594360352,40.7710609436035,1450,1
6,13,-73.9811172485352,40.780876159668,-73.9817276000977,40.769344329834,391,1
4,13,-73.9966812133789,40.7234611511231,-74.0317230224609,40.6191749572754,1564,1
6,15,-73.981575012207,40.7588615417481,-73.9653854370117,40.7586059570313,809,1
2,14,-73.9821929931641,40.7782669067383,-73.990364074707,40.7617111206055,614,1
3,17,-73.9923095703125,40.7343444824219,-73.955940246582,40.7847557067871,1706,1
5,23,-73.980354309082,40.7656631469727,-73.9588470458984,40.7806816101074,417,1
